datetime_CW,CW1,CW2,CW3,CW4,CW5,CW6,datetime_NFEC,NFEC_1,NFEC_2,NFEC_3,NFEC_4,NFEC_5,NFEC_6,NFEC_7
5/14/2017 0:00,0.874,0.913,1.098,0.852,1.161,1.106,5/14/2017 0:00,0.84,0.511,0.757,1.111,0.807,1.059,1.055
5/14/2017 1:00,0.874,0.913,1.098,0.852,1.161,1.106,5/14/2017 1:00,0.837,0.507,0.754,1.108,0.805,1.057,1.053
5/14/2017 2:00,0.875,0.913,1.098,0.852,1.16,1.106,5/14/2017 2:00,0.836,0.501,0.754,1.111,0.808,1.063,1.056
5/14/2017 3:00,0.875,0.913,1.098,0.852,1.16,1.106,5/14/2017 3:00,0.834,0.497,0.757,1.112,0.81,1.068,1.058
5/14/2017 4:00,0.875,0.913,1.099,0.852,1.161,1.107,5/14/2017 4:00,0.832,0.493,0.756,1.113,0.813,1.074,1.061
5/14/2017 5:00,0.875,0.913,1.099,0.852,1.16,1.107,5/14/2017 5:00,0.83,0.489,0.757,1.114,0.814,1.075,1.06
5/14/2017 6:00,0.875,0.912,1.099,0.852,1.16,1.107,5/14/2017 6:00,0.828,0.485,0.755,1.114,0.814,1.075,1.062
5/14/2017 7:00,0.874,0.912,1.099,0.852,1.16,1.108,5/14/2017 7:00,0.827,0.481,0.753,1.112,0.815,1.079,1.061
5/14/2017 8:00,0.874,0.912,1.099,0.851,1.16,1.107,5/14/2017 8:00,0.825,0.477,0.747,1.104,0.806,1.073,1.054
5/14/2017 9:00,0.874,0.912,1.098,0.852,1.16,1.108,5/14/2017 9:00,0.823,0.472,0.743,1.103,0.808,1.075,1.057
5/14/2017 10:00,0.874,0.912,1.099,0.852,1.16,1.108,5/14/2017 10:00,0.821,0.467,0.743,1.104,0.808,1.081,1.058
5/14/2017 11:00,0.874,0.913,1.099,0.852,1.161,1.108,5/14/2017 11:00,0.82,0.464,0.739,1.102,0.798,1.071,1.052
5/14/2017 12:00,0.874,0.912,1.098,0.852,1.16,1.107,5/14/2017 12:00,0.818,0.457,0.742,1.108,0.815,1.085,1.059
5/14/2017 13:00,0.874,0.912,1.098,0.851,1.161,1.108,5/14/2017 13:00,0.816,0.453,0.745,1.111,0.815,1.091,1.06
5/14/2017 14:00,0.874,0.911,1.098,0.852,1.16,1.108,5/14/2017 14:00,0.815,0.449,0.744,1.113,0.81,1.089,1.062
5/14/2017 15:00,0.873,0.911,1.098,0.852,1.16,1.108,5/14/2017 15:00,0.813,0.444,0.744,1.113,0.81,1.089,1.061
5/14/2017 16:00,0.873,0.911,1.097,0.852,1.16,1.108,5/14/2017 16:00,0.811,0.441,0.746,1.115,0.806,1.082,1.06
5/14/2017 17:00,0.873,0.912,1.098,0.852,1.159,1.108,5/14/2017 17:00,0.809,0.437,0.745,1.115,0.804,1.071,1.059
5/14/2017 18:00,0.873,0.911,1.097,0.852,1.16,1.107,5/14/2017 18:00,0.808,0.435,0.744,1.114,0.803,1.064,1.062
5/14/2017 19:00,0.873,0.912,1.098,0.852,1.16,1.108,5/14/2017 19:00,0.806,0.431,0.745,1.114,0.806,1.061,1.065
5/14/2017 20:00,0.873,0.912,1.097,0.852,1.16,1.108,5/14/2017 20:00,0.805,0.429,0.744,1.109,0.798,1.05,1.056
5/14/2017 21:00,0.873,0.912,1.097,0.852,1.16,1.108,5/14/2017 21:00,0.804,0.426,0.743,1.109,0.797,1.049,1.06
5/14/2017 22:00,0.873,0.911,1.097,0.852,1.16,1.108,5/14/2017 22:00,0.803,0.423,0.739,1.107,0.798,1.053,1.062
5/14/2017 23:00,0.873,0.911,1.097,0.852,1.16,1.108,5/14/2017 23:00,0.802,0.42,0.738,1.105,0.795,1.05,1.059
5/15/2017 0:00,0.873,0.911,1.097,0.852,1.16,1.108,5/15/2017 0:00,0.801,0.418,0.735,1.104,0.798,1.056,1.061
5/15/2017 1:00,0.873,0.912,1.097,0.852,1.159,1.108,5/15/2017 1:00,0.8,0.416,0.739,1.106,0.804,1.065,1.065
5/15/2017 2:00,0.873,0.912,1.097,0.851,1.159,1.108,5/15/2017 2:00,0.8,0.413,0.743,1.111,0.803,1.067,1.069
5/15/2017 3:00,0.873,0.911,1.097,0.851,1.159,1.108,5/15/2017 3:00,0.799,0.411,0.742,1.11,0.805,1.075,1.071
5/15/2017 4:00,0.874,0.912,1.096,0.851,1.159,1.108,5/15/2017 4:00,0.799,0.408,0.742,1.108,0.805,1.078,1.069
5/15/2017 5:00,0.874,0.912,1.096,0.851,1.159,1.108,5/15/2017 5:00,0.798,0.405,0.745,1.111,0.808,1.084,1.071
5/15/2017 6:00,0.873,0.912,1.096,0.851,1.159,1.108,5/15/2017 6:00,0.797,0.402,0.743,1.11,0.805,1.084,1.072
5/15/2017 7:00,0.873,0.911,1.096,0.851,1.159,1.108,5/15/2017 7:00,0.796,0.398,0.741,1.109,0.804,1.086,1.07
5/15/2017 8:00,0.873,0.911,1.095,0.851,1.158,1.108,5/15/2017 8:00,0.795,0.396,0.733,1.103,0.797,1.082,1.063
5/15/2017 9:00,0.873,0.91,1.093,0.851,1.158,1.108,5/15/2017 9:00,0.794,0.394,0.731,1.102,0.797,1.082,1.061
5/15/2017 10:00,0.873,0.91,1.094,0.85,1.158,1.108,5/15/2017 10:00,0.793,0.39,0.732,1.102,0.795,1.086,1.061
5/15/2017 11:00,0.873,0.91,1.093,0.851,1.157,1.108,5/15/2017 11:00,0.792,0.386,0.733,1.102,0.793,1.084,1.06
5/15/2017 12:00,0.873,0.91,1.093,0.85,1.157,1.108,5/15/2017 12:00,0.791,0.382,0.731,1.105,0.796,1.084,1.063
5/15/2017 13:00,0.873,0.91,1.093,0.85,1.158,1.108,5/15/2017 13:00,0.79,0.378,0.732,1.105,0.792,1.077,1.06
5/15/2017 14:00,0.873,0.909,1.093,0.851,1.158,1.108,5/15/2017 14:00,0.789,0.376,0.733,1.106,0.79,1.072,1.059
5/15/2017 15:00,0.873,0.909,1.093,0.851,1.158,1.107,5/15/2017 15:00,0.788,0.372,0.735,1.109,0.794,1.073,1.061
5/15/2017 16:00,0.873,0.91,1.092,0.851,1.157,1.107,5/15/2017 16:00,0.787,0.37,0.735,1.11,0.789,1.062,1.058
5/15/2017 17:00,0.873,0.91,1.092,0.851,1.157,1.107,5/15/2017 17:00,0.785,0.367,0.736,1.11,0.79,1.06,1.059
5/15/2017 18:00,0.873,0.91,1.092,0.852,1.157,1.106,5/15/2017 18:00,0.784,0.364,0.736,1.112,0.789,1.056,1.058
5/15/2017 19:00,0.873,0.91,1.091,0.852,1.158,1.106,5/15/2017 19:00,0.783,0.361,0.737,1.112,0.785,1.049,1.056
5/15/2017 20:00,0.873,0.911,1.091,0.852,1.158,1.106,5/15/2017 20:00,0.782,0.358,0.735,1.11,0.78,1.047,1.056
5/15/2017 21:00,0.873,0.911,1.091,0.852,1.159,1.106,5/15/2017 21:00,0.781,0.356,0.734,1.109,0.782,1.049,1.055
5/15/2017 22:00,0.873,0.911,1.091,0.852,1.159,1.107,5/15/2017 22:00,0.781,0.354,0.732,1.106,0.782,1.049,1.055
5/15/2017 23:00,0.873,0.91,1.091,0.853,1.159,1.107,5/15/2017 23:00,0.78,0.352,0.73,1.106,0.781,1.054,1.056
5/16/2017 0:00,0.874,0.91,1.09,0.853,1.158,1.107,5/16/2017 0:00,0.779,0.35,0.734,1.108,0.785,1.058,1.06
5/16/2017 1:00,0.874,0.91,1.09,0.853,1.158,1.108,5/16/2017 1:00,0.778,0.349,0.734,1.109,0.788,1.064,1.061
5/16/2017 2:00,0.874,0.91,1.09,0.853,1.158,1.108,5/16/2017 2:00,0.777,0.348,0.736,1.11,0.793,1.072,1.066
5/16/2017 3:00,0.874,0.91,1.09,0.853,1.158,1.108,5/16/2017 3:00,0.776,0.348,0.74,1.113,0.795,1.077,1.067
5/16/2017 4:00,0.874,0.91,1.089,0.853,1.158,1.108,5/16/2017 4:00,0.776,0.346,0.737,1.112,0.793,1.081,1.068
